post_id,year,price,beds,word
pre2013_116216,2001,2600,NA,beautiful
pre2013_116302,2001,2950,2,beautiful
pre2013_145762,2006,3900,3,beautiful
pre2013_84727,2003,850,1,beautiful
pre2013_98538,2004,2100,2,beautiful
pre2013_117803,2004,1800,2,beautiful
pre2013_99432,2004,1495,2,beautiful
pre2013_89242,2004,2200,2,beautiful
pre2013_90758,2004,2200,2,beautiful
pre2013_133461,2005,1825,2,beautiful
pre2013_92191,2004,2500,2,beautiful
pre2013_93287,2004,1400,1,beautiful
pre2013_93626,2004,1400,1,beautiful
pre2013_123172,2004,1400,1,beautiful
pre2013_159763,2007,3950,3,beautiful
pre2013_42787,2011,3200,2,beautiful
pre2013_94287,2004,1400,1,beautiful
pre2013_95061,2004,1495,2,beautiful
pre2013_57364,2012,4995,2,beautiful
pre2013_79169,2008,2850,4,beautiful
5656803128,2016,3675,4,beautiful
pre2013_99140,2004,1495,2,beautiful
pre2013_28904,2011,3990,3,beautiful
6589209618,2018,3775,4,beautiful
pre2013_102530,2004,1825,2,beautiful
4834989774,2015,1995,2,beautiful
4865928898,2015,1800,2,beautiful
pre2013_148121,2006,2200,2,beautiful
4265731203,2013,3995,3,beautiful
5389126723,2016,5950,3,beautiful
pre2013_153827,2007,5750,3,beautiful
pre2013_68425,2012,4575,3,beautiful
pre2013_28605,2008,1995,2,beautiful
5672575516,2016,3600,2,beautiful
pre2013_15009,2012,2600,1,beautiful
5439890089,2016,4750,3,beautiful
3795821372,2013,3500,4,beautiful
5291361667,2015,5400,3,beautiful
pre2013_54082,2012,3400,3,beautiful
pre2013_17164,2012,5260,3,beautiful
pre2013_54389,2012,3400,3,beautiful
pre2013_45484,2011,2275,1,beautiful
pre2013_45479,2011,2195,1,beautiful
4017919479,2013,2000,2,beautiful
pre2013_60014,2012,3200,3,beautiful
4591384319,2014,3000,5,beautiful
5054874199,2015,3500,3,beautiful
4956765511,2015,4000,3,beautiful
4955347745,2015,4000,3,beautiful
pre2013_28021,2008,800,1,beautiful
pre2013_83304,2006,800,0,beautiful
3811433029,2013,1500,1,beautiful
4974875597,2015,4000,3,beautiful
pre2013_130894,2004,1950,4,beautiful
3812502686,2013,1500,3,beautiful
4132247672,2013,2300,5,beautiful
4583569532,2014,2250,4,beautiful
pre2013_51597,2012,2495,5,beautiful
pre2013_28052,2008,2200,3,beautiful
pre2013_154738,2007,1595,3,beautiful
pre2013_10633,2012,2400,4,beautiful
pre2013_12766,2012,2600,4,beautiful
pre2013_67234,2012,2300,4,beautiful
pre2013_154848,2007,2080,4,beautiful
pre2013_19560,2012,2199,4,beautiful
pre2013_36056,2011,1950,4,beautiful
pre2013_10457,2012,1800,3,beautiful
pre2013_41642,2011,2395,5,beautiful
pre2013_36873,2011,1650,3,beautiful
pre2013_26740,2007,2000,4,beautiful
5721666384,2016,2495,4,beautiful
pre2013_41672,2011,2350,4,beautiful
4100762440,2013,1750,3,beautiful
4718437401,2014,1800,4,beautiful
6552324896,2018,2900,5,beautiful
4571122825,2014,1425,1,beautiful
pre2013_19008,2012,1795,4,beautiful
pre2013_30881,2011,1875,4,beautiful
4587135946,2014,1850,3,beautiful
pre2013_143383,2005,1750,3,beautiful
6546046175,2018,2150,3,beautiful
pre2013_42507,2011,2450,5,beautiful
pre2013_143034,2005,1850,3,beautiful
pre2013_66254,2012,2700,5,beautiful
pre2013_160063,2007,1850,4,beautiful
5628148642,2016,1690,1,beautiful
pre2013_55923,2012,2900,4,beautiful
pre2013_49629,2012,1495,3,beautiful
pre2013_82953,2006,2250,4,beautiful
5732757301,2016,2390,4,beautiful
pre2013_80615,2007,1645,3,beautiful
6514149134,2018,3050,3,beautiful
pre2013_52543,2012,1625,3,beautiful
pre2013_16157,2012,1600,3,beautiful
pre2013_69572,2012,2100,5,beautiful
pre2013_65359,2012,1615,4,beautiful
pre2013_154953,2007,2599,4,beautiful
pre2013_11310,2011,1995,3,beautiful
5412916648,2016,1780,1,beautiful
pre2013_151329,2006,2000,4,beautiful
pre2013_59753,2012,2100,4,beautiful
pre2013_26840,2007,1525,NA,beautiful
pre2013_38153,2011,2129,4,beautiful
pre2013_10196,2011,1895,3,beautiful
5503924226,2016,1785,3,beautiful
pre2013_83730,2006,1850,4,beautiful
4106247465,2013,2100,4,beautiful
pre2013_2959,2006,1795,4,beautiful
pre2013_10442,2012,2500,4,beautiful
pre2013_64178,2012,2480,5,beautiful
pre2013_22499,2012,2295,5,beautiful
pre2013_155029,2007,1550,3,beautiful
pre2013_24444,2006,2000,4,beautiful
4254025237,2013,2400,4,beautiful
pre2013_1380,2006,1800,4,beautiful
pre2013_31555,2011,1900,3,beautiful
pre2013_65806,2012,2850,5,beautiful
pre2013_27009,2007,2100,4,beautiful
pre2013_151194,2006,1700,3,beautiful
pre2013_44080,2011,2000,4,beautiful
pre2013_36490,2011,2450,3,beautiful
5779079696,2016,3200,4,beautiful
pre2013_13158,2012,1500,3,beautiful
pre2013_47526,2012,1700,3,beautiful
pre2013_151167,2006,2000,4,beautiful
4093859947,2013,1950,4,beautiful
pre2013_23295,2012,2450,3,beautiful
pre2013_14385,2012,2600,4,beautiful
pre2013_32364,2011,1795,2,beautiful
6541007925,2018,2700,5,beautiful
5464519360,2016,2700,5,beautiful
pre2013_125520,2004,1800,4,beautiful
pre2013_36447,2011,1600,3,beautiful
pre2013_41276,2011,2400,5,beautiful
pre2013_17783,2012,1725,3,beautiful
pre2013_64176,2012,2100,3,beautiful
pre2013_43301,2011,1795,3,beautiful
pre2013_44503,2011,1995,4,beautiful
pre2013_8430,2011,2950,6,beautiful
pre2013_4084,2008,1495,3,beautiful
pre2013_17471,2012,2650,4,beautiful
3749783753,2013,2250,NA,beautiful
3812550274,2013,2395,5,beautiful
pre2013_17941,2012,2195,3,beautiful
pre2013_2899,2006,2000,3,beautiful
pre2013_43783,2011,1950,4,beautiful
pre2013_44119,2011,1999,5,beautiful
pre2013_22265,2012,1995,4,beautiful
pre2013_52542,2012,1625,3,beautiful
pre2013_53818,2012,2100,4,beautiful
pre2013_34748,2011,1929,4,beautiful
pre2013_24263,2012,2580,5,beautiful
pre2013_54574,2012,1969,3,beautiful
pre2013_123062,2004,1500,2,beautiful
5536702581,2016,2700,5,beautiful
pre2013_58087,2012,2580,5,beautiful
pre2013_33774,2011,1650,3,beautiful
pre2013_13966,2012,2100,4,beautiful
pre2013_18724,2012,2300,4,beautiful
pre2013_44839,2011,2395,4,beautiful
pre2013_35136,2011,2395,5,beautiful
pre2013_18898,2012,1750,3,beautiful
pre2013_35134,2011,1595,4,beautiful
5368635283,2016,2200,4,beautiful
6433068599,2017,1780,1,beautiful
pre2013_151083,2006,1950,4,beautiful
5382353746,2016,2200,2,beautiful
4656242202,2014,2500,5,beautiful
4264291344,2013,1750,3,beautiful
pre2013_83354,2006,1800,NA,beautiful
pre2013_151069,2006,2000,4,beautiful
pre2013_42094,2011,2200,5,beautiful
pre2013_40876,2011,2250,5,beautiful
pre2013_17637,2012,2395,5,beautiful
pre2013_18050,2012,1829,3,beautiful
pre2013_148794,2006,3500,4,beautiful
pre2013_124059,2004,1100,2,beautiful
pre2013_111827,2004,2200,2,beautiful
pre2013_80035,2007,2050,2,beautiful
pre2013_149539,2006,3500,4,beautiful
pre2013_132237,2004,2200,2,beautiful
pre2013_38259,2011,4400,4,beautiful
pre2013_127639,2004,2200,3,beautiful
pre2013_72049,2012,2700,3,beautiful
5258873349,2015,3200,2,beautiful
pre2013_130376,2004,1750,2,beautiful
4834776632,2015,4500,2,beautiful
pre2013_85907,2003,2250,3,beautiful
pre2013_158373,2006,2850,3,beautiful
pre2013_22009,2012,900,2,beautiful
pre2013_33434,2011,5200,5,beautiful
pre2013_140045,2005,1295,2,beautiful
pre2013_149332,2006,2400,2,beautiful
3503414713,2013,1895,1,beautiful
pre2013_60204,2012,1800,1,beautiful
pre2013_148444,2006,2900,2,beautiful
pre2013_17967,2012,1850,2,beautiful
pre2013_106333,2004,995,1,beautiful
4667103772,2014,3105,2,beautiful
pre2013_148738,2006,995,NA,beautiful
pre2013_85230,2003,1390,2,beautiful
4667032360,2014,3008,2,beautiful
pre2013_133300,2005,1495,2,beautiful
pre2013_111110,2004,1475,2,beautiful
pre2013_108632,2004,2300,2,beautiful
pre2013_63863,2012,4200,3,beautiful
pre2013_107577,2004,995,1,beautiful
pre2013_33860,2011,3950,3,beautiful
pre2013_38234,2011,7800,5,beautiful
pre2013_140046,2005,1695,2,beautiful
4633998151,2014,2740,1,beautiful
pre2013_150424,2006,6500,5,beautiful
pre2013_149296,2006,1200,NA,beautiful
5054956246,2015,2450,1,beautiful
pre2013_143320,2005,965,1,beautiful
pre2013_4843,2007,7500,5,beautiful
4766333661,2014,3353,2,beautiful
pre2013_29615,2011,1590,2,beautiful
pre2013_55933,2012,1750,2,beautiful
5313182052,2015,2939,1,beautiful
pre2013_56269,2012,1550,1,beautiful
pre2013_149747,2006,2400,2,beautiful
5938111924,2017,1995,0,beautiful
pre2013_103784,2004,1300,2,beautiful
pre2013_49710,2012,5700,3,beautiful
pre2013_80682,2007,1475,1,beautiful
5023874312,2015,5400,3,beautiful
6645960041,2018,2150,0,beautiful
4917784396,2015,2000,1,beautiful
pre2013_49755,2012,1800,2,beautiful
4634238972,2014,2950,2,beautiful
pre2013_991,2006,3200,3,beautiful
pre2013_107731,2004,1250,1,beautiful
pre2013_125410,2004,1650,2,beautiful
5077291820,2015,3837,2,beautiful
4966905978,2015,2266,1,beautiful
pre2013_24894,2006,1000,1,beautiful
4956624013,2015,2941,2,beautiful
5066090792,2015,3832,2,beautiful
pre2013_103403,2004,2450,2,beautiful
pre2013_103633,2004,1000,1,beautiful
4988487208,2015,2396,1,beautiful
pre2013_37379,2011,2395,1,beautiful
pre2013_108557,2004,995,0,beautiful
pre2013_19616,2012,1875,2,beautiful
pre2013_149842,2006,1075,0,beautiful
5158243208,2015,7990,4,beautiful
4988468057,2015,3284,1,beautiful
pre2013_61835,2012,1595,1,beautiful
4988477371,2015,3924,2,beautiful
pre2013_83824,2006,4800,5,beautiful
pre2013_83823,2006,4800,5,beautiful
pre2013_54958,2012,3280,2,beautiful
pre2013_24148,2012,4500,3,beautiful
pre2013_52575,2012,1200,1,beautiful
pre2013_50101,2012,1800,2,beautiful
pre2013_2030,2006,2950,3,beautiful
pre2013_23952,2012,2395,1,beautiful
pre2013_83902,2006,5200,3,beautiful
3562680146,2013,1795,1,beautiful
pre2013_150681,2006,1325,1,beautiful
pre2013_110327,2004,1100,1,beautiful
pre2013_142204,2005,1025,NA,beautiful
4977696076,2015,3299,1,beautiful
pre2013_23170,2012,2600,2,beautiful
pre2013_109043,2004,1500,2,beautiful
pre2013_71606,2012,1750,1,beautiful
pre2013_143948,2005,950,1,beautiful
pre2013_138044,2005,1290,2,beautiful
pre2013_71652,2012,1975,2,beautiful
pre2013_52344,2012,5900,4,beautiful
pre2013_43434,2011,2740,2,beautiful
pre2013_110066,2004,995,0,beautiful
pre2013_29158,2011,1295,0,beautiful
pre2013_49177,2012,1220,1,beautiful
pre2013_107105,2004,995,1,beautiful
4677902002,2014,4002,3,beautiful
5088642675,2015,3460,1,beautiful
pre2013_45692,2011,2850,2,beautiful
pre2013_46802,2011,1250,1,beautiful
pre2013_12021,2011,1650,2,beautiful
pre2013_49157,2012,2300,2,beautiful
pre2013_141343,2005,1200,2,beautiful
pre2013_105411,2004,3200,4,beautiful
pre2013_11749,2011,1770,1,beautiful
pre2013_148244,2006,1250,1,beautiful
pre2013_8568,2011,1395,1,beautiful
pre2013_108873,2004,1650,2,beautiful
pre2013_108381,2004,1450,1,beautiful
4966900930,2015,2500,2,beautiful
pre2013_81999,2007,4300,3,beautiful
pre2013_26643,2007,2100,3,beautiful
4634771043,2014,3980,4,beautiful
pre2013_70463,2012,1650,2,beautiful
5302389342,2015,2095,1,beautiful
pre2013_60461,2012,2600,3,beautiful
pre2013_130277,2004,1900,3,beautiful
5796464520,2016,3150,3,beautiful
4645294810,2014,1850,2,beautiful
4946000668,2015,1995,1,beautiful
pre2013_42009,2011,2650,4,beautiful
pre2013_55438,2012,1375,1,beautiful
pre2013_157884,2006,2200,3,beautiful
pre2013_113507,2004,1550,2,beautiful
pre2013_114720,2004,2450,4,beautiful
pre2013_8488,2011,2000,2,beautiful
5807561047,2016,3600,3,beautiful
pre2013_139131,2005,1600,2,beautiful
pre2013_64495,2012,700,1,beautiful
pre2013_3414,2006,1425,2,beautiful
pre2013_139163,2005,1850,3,beautiful
5393139714,2016,3795,3,beautiful
pre2013_21828,2012,2250,2,beautiful
5280342102,2015,2300,1,beautiful
pre2013_22842,2012,1650,2,beautiful
pre2013_115928,2004,1200,2,beautiful
4656253116,2014,3995,3,beautiful
pre2013_121953,2004,1200,2,beautiful
pre2013_4559,2008,1325,1,beautiful
5830608678,2016,2550,3,beautiful
pre2013_160512,2006,1950,3,beautiful
5830633447,2016,3600,3,beautiful
pre2013_62132,2012,1550,2,beautiful
5570994134,2016,1150,3,beautiful
pre2013_112741,2004,1195,2,beautiful
pre2013_17033,2012,2200,2,beautiful
5280371578,2015,2300,1,beautiful
pre2013_140625,2005,1195,2,beautiful
5628069731,2016,2395,2,beautiful
pre2013_41176,2011,2300,3,beautiful
pre2013_77926,2008,1495,2,beautiful
pre2013_44772,2011,1325,1,beautiful
6335415348,2017,4500,4,beautiful
pre2013_70987,2012,1795,2,beautiful
pre2013_56110,2012,835,3,beautiful
5053095851,2015,3900,3,beautiful
4615019616,2014,3980,4,beautiful
5382634350,2016,1695,0,beautiful
pre2013_112970,2004,1695,2,beautiful
pre2013_144251,2005,2400,2,beautiful
pre2013_35966,2011,3250,4,beautiful
pre2013_115931,2004,1000,1,beautiful
pre2013_70933,2012,1555,3,beautiful
pre2013_22807,2012,1475,2,beautiful
pre2013_121956,2004,1000,1,beautiful
5754646188,2016,6250,4,beautiful
4797221846,2014,1300,3,beautiful
pre2013_138453,2005,850,2,beautiful
5375745488,2016,4550,2,beautiful
pre2013_79133,2008,2700,4,beautiful
pre2013_22587,2012,900,2,beautiful
pre2013_64841,2012,1795,2,beautiful
4865927253,2015,1850,1,beautiful
5291345169,2015,2045,1,beautiful
pre2013_82829,2006,2250,3,beautiful
pre2013_64844,2012,1495,1,beautiful
pre2013_41635,2011,1550,2,beautiful
4678138355,2014,2450,2,beautiful
pre2013_114022,2004,1450,2,beautiful
5698836195,2016,6250,4,beautiful
4442043296,2014,1875,2,beautiful
5774808544,2016,3600,3,beautiful
pre2013_113330,2004,895,2,beautiful
pre2013_79151,2008,1400,1,beautiful
pre2013_56794,2012,1980,2,beautiful
4977664497,2015,1895,1,beautiful
6287068257,2017,3400,2,beautiful
pre2013_119413,2004,1450,2,beautiful
5054839542,2015,3995,3,beautiful
pre2013_45557,2011,1450,1,beautiful
pre2013_119039,2004,1290,2,beautiful
4924537917,2015,1900,1,beautiful
pre2013_114003,2004,1895,3,beautiful
pre2013_35555,2011,1325,1,beautiful
pre2013_13859,2012,1325,1,beautiful
pre2013_17495,2012,2900,5,beautiful
4600382101,2014,2000,2,beautiful
pre2013_37622,2011,1350,1,beautiful
pre2013_160955,2006,2200,3,beautiful
pre2013_139475,2005,1395,2,beautiful
pre2013_78604,2008,1495,1,beautiful
pre2013_16161,2012,1695,2,beautiful
6372590803,2017,3399,3,beautiful
pre2013_141181,2005,1100,2,beautiful
pre2013_16168,2012,1425,1,beautiful
5525636559,2016,2985,2,beautiful
pre2013_115887,2004,1750,3,beautiful
pre2013_87956,2004,1800,2,beautiful
pre2013_89886,2004,2250,3,beautiful
pre2013_38991,2011,2595,2,beautiful
pre2013_44336,2011,2595,2,beautiful
pre2013_30245,2011,2220,1,beautiful
5636126169,2016,1295,0,beautiful
5037458732,2015,3150,3,beautiful
4977019356,2015,1750,2,beautiful
4591550558,2014,1750,1,beautiful
4058983512,2013,1195,1,beautiful
5783806802,2016,2450,2,beautiful
5758517927,2016,3700,2,beautiful
5088355711,2015,2975,2,beautiful
5393494686,2016,3695,2,beautiful
5200837822,2015,1875,1,beautiful
5249566815,2015,4000,3,beautiful
5041774373,2015,2895,2,beautiful
4942696161,2015,2200,3,beautiful
5428198972,2016,1400,1,beautiful
4959929877,2015,3400,3,beautiful
4644339969,2014,1655,1,beautiful
4644339969,2014,1655,1,beautiful
5066131992,2015,1295,0,beautiful
5401799781,2016,3250,2,beautiful
5279391484,2015,3000,3,beautiful
5828366654,2016,800,1,beautiful
5389428936,2016,2450,1,beautiful
5344834358,2015,3995,2,beautiful
5300877755,2015,2489,2,beautiful
4827198680,2015,2500,2,beautiful
4933668041,2015,3400,3,beautiful
5506352760,2016,2500,2,beautiful
4633313959,2014,1655,1,beautiful
4845094500,2015,1795,1,beautiful
4610242449,2014,4500,4,beautiful
pre2013_25971,2007,950,0,beautiful
5473320936,2016,2500,1,beautiful
4966087415,2015,3500,4,beautiful
4623121028,2014,750,1,beautiful
4622102963,2014,1655,1,beautiful
4949910431,2015,3500,4,beautiful
5671253571,2016,2900,2,beautiful
5447219016,2016,1400,1,beautiful
4921176281,2015,1700,1,beautiful
5003429791,2015,3500,4,beautiful
pre2013_22776,2012,2395,2,beautiful
4934026820,2015,3500,4,beautiful
5783495771,2016,3400,2,beautiful
5458324722,2016,1400,1,beautiful
6467995325,2018,2000,1,beautiful
pre2013_83272,2006,3500,4,beautiful
5761470851,2016,2500,2,beautiful
5748918899,2016,3250,3,beautiful
5512578536,2016,2500,2,beautiful
4924571597,2015,2000,2,beautiful
4834883711,2015,1595,1,beautiful
5002859071,2015,2800,3,beautiful
pre2013_97240,2004,1685,1,beautiful
pre2013_116741,2001,2750,3,beautiful
pre2013_116919,2001,1650,1,beautiful
pre2013_117138,2002,2550,NA,beautiful
pre2013_84577,2003,1550,1,beautiful
pre2013_85098,2003,1295,0,beautiful
pre2013_87808,2004,2000,2,beautiful
pre2013_117956,2004,1150,1,beautiful
pre2013_118145,2004,1800,2,beautiful
pre2013_118328,2004,1800,2,beautiful
pre2013_89224,2004,2750,2,beautiful
pre2013_100192,2004,1275,NA,beautiful
4232333655,2013,2495,0,beautiful
pre2013_100539,2004,1425,1,beautiful
pre2013_100832,2004,1275,NA,beautiful
pre2013_130530,2004,1275,NA,beautiful
pre2013_89765,2004,1195,0,beautiful
pre2013_101114,2004,2700,3,beautiful
pre2013_90095,2004,3500,3,beautiful
pre2013_90174,2004,2200,2,beautiful
pre2013_90299,2004,1095,0,beautiful
pre2013_90562,2004,1150,0,beautiful
pre2013_90809,2004,2950,3,beautiful
pre2013_91098,2004,1195,0,beautiful
pre2013_120818,2004,1195,0,beautiful
pre2013_91403,2004,2200,2,beautiful
pre2013_91412,2004,2600,3,beautiful
pre2013_133294,2005,1875,2,beautiful
pre2013_134162,2005,2300,2,beautiful
pre2013_91714,2004,1940,1,beautiful
pre2013_91782,2004,2550,2,beautiful
pre2013_92205,2004,1995,2,beautiful
pre2013_92304,2004,2500,2,beautiful
pre2013_137560,2005,1300,1,beautiful
pre2013_93068,2004,3000,2,beautiful
pre2013_153630,2007,1650,1,beautiful
pre2013_93268,2004,3000,2,beautiful
pre2013_122780,2004,3000,2,beautiful
pre2013_93478,2004,3000,3,beautiful
pre2013_93762,2004,1200,1,beautiful
pre2013_94111,2004,2400,2,beautiful
pre2013_94601,2004,1200,1,beautiful
pre2013_142401,2005,1500,1,beautiful
pre2013_94791,2004,2275,2,beautiful
pre2013_94903,2004,2400,2,beautiful
pre2013_95524,2004,2550,3,beautiful
pre2013_95545,2004,875,NA,beautiful
pre2013_95871,2004,2575,2,beautiful
pre2013_96429,2004,2575,2,beautiful
pre2013_96812,2004,2550,3,beautiful
pre2013_97035,2004,2500,3,beautiful
pre2013_126581,2004,2500,3,beautiful
pre2013_97618,2004,2575,2,beautiful
pre2013_5751,2008,4999,4,beautiful
pre2013_146123,2006,2200,2,beautiful
pre2013_98455,2004,2200,1,beautiful
pre2013_98510,2004,2500,2,beautiful
pre2013_99254,2004,2400,2,beautiful
pre2013_129037,2004,2400,2,beautiful
pre2013_100043,2004,1850,2,beautiful
pre2013_146914,2006,2300,1,beautiful
pre2013_100280,2004,3600,3,beautiful
pre2013_100594,2004,1275,NA,beautiful
pre2013_100565,2004,2400,2,beautiful
pre2013_100944,2004,1550,1,beautiful
pre2013_139140,2005,3500,2,beautiful
pre2013_31811,2011,3500,2,beautiful
5673928622,2016,3250,1,beautiful
pre2013_34045,2011,4175,2,beautiful
pre2013_34517,2011,2295,1,beautiful
pre2013_23697,2012,8500,3,beautiful
pre2013_52758,2012,3400,2,beautiful
pre2013_136282,2005,1575,1,beautiful
pre2013_38690,2011,2650,2,beautiful
5303889755,2015,20990,4,beautiful
pre2013_5344,2007,2795,2,beautiful
pre2013_43976,2011,2850,1,beautiful
pre2013_4034,2008,2100,1,beautiful
6558772331,2018,3200,1,beautiful
pre2013_6248,2009,3300,2,beautiful
5313198013,2015,3850,2,beautiful
pre2013_146630,2006,2200,1,beautiful
4248236649,2013,2695,1,beautiful
pre2013_29725,2011,3295,2,beautiful
pre2013_28847,2006,3800,3,beautiful
pre2013_80895,2007,2995,2,beautiful
pre2013_48646,2012,2000,1,beautiful
pre2013_14963,2012,4200,2,beautiful
5759830679,2016,11150,8,beautiful
5286828216,2015,2695,1,beautiful
6359730518,2017,2250,0,beautiful
pre2013_124172,2004,1500,3,beautiful
pre2013_127545,2004,600,1,beautiful
pre2013_146968,2006,2500,2,beautiful
pre2013_101354,2004,2795,3,beautiful
5807484230,2016,4300,3,beautiful
pre2013_92988,2004,950,0,beautiful
pre2013_96785,2004,3400,3,beautiful
pre2013_158589,2006,2300,2,beautiful
pre2013_2155,2006,8500,5,beautiful
5635688599,2016,4500,3,beautiful
5635687473,2016,4820,3,beautiful
pre2013_143062,2005,2600,3,beautiful
5525655262,2016,3800,2,beautiful
4254422953,2013,4222,3,beautiful
pre2013_155970,2006,2800,3,beautiful
5439822405,2016,2695,1,beautiful
5514670724,2016,3800,3,beautiful
5536684072,2016,4620,3,beautiful
4226986115,2013,1500,1,beautiful
5827016061,2016,4100,3,beautiful
pre2013_12342,2011,3350,4,beautiful
5723318860,2016,2700,1,beautiful
5741175402,2016,3150,2,beautiful
pre2013_72281,2012,3000,3,beautiful
5741175795,2016,2600,1,beautiful
4830930841,2015,1250,0,beautiful
5536670192,2016,2750,1,beautiful
pre2013_44319,2011,950,3,beautiful
4322292298,2014,3300,2,beautiful
pre2013_118286,2004,1650,3,beautiful
pre2013_119369,2004,1750,2,beautiful
pre2013_133337,2005,4500,4,beautiful
pre2013_29447,2011,4975,4,beautiful
5379252044,2016,1625,1,beautiful
pre2013_1240,2006,2195,3,beautiful
pre2013_62944,2012,1980,4,beautiful
pre2013_26825,2007,1900,2,beautiful
pre2013_49351,2012,2150,3,beautiful
5429333859,2016,1625,1,beautiful
pre2013_152662,2006,950,1,beautiful
6457791403,2018,1795,1,beautiful
pre2013_54875,2012,1400,2,beautiful
pre2013_3420,2006,3250,NA,beautiful
pre2013_3085,2006,2100,5,beautiful
5525008783,2016,4600,4,beautiful
pre2013_97671,2004,1095,1,beautiful
pre2013_127337,2004,1095,1,beautiful
pre2013_87770,2004,1100,0,beautiful
pre2013_88929,2004,1100,0,beautiful
